Date, Open, High, Low, Close, Volume, Adj Close, Dividend, Stock Split
2016-05-06, 167.84, 169.05, 167.00, 168.89, 1630200, 167.77,,
2016-05-05, 167.46, 168.33, 167.19, 167.77, 1680200, 166.66,,
2016-05-04, 166.37, 167.70, 166.29, 167.16, 2118100, 166.05,,
2016-05-03, 167.39, 168.07, 166.66, 167.97, 1922200, 166.86,,
2016-05-02, 167.30, 168.50, 166.94, 168.34, 1700300, 167.23,,
2016-04-29, 166.98, 167.78, 166.50, 167.38, 1961200, 166.27,,
2016-04-28, 166.85, 168.77, 166.20, 167.00, 1654700, 165.90,,
2016-04-27, 166.99, 168.38, 166.10, 167.76, 2227700, 166.65,,
2016-04-26, 167.50, 167.79, 164.97, 166.18, 3192100, 165.08,,
2016-04-25, 168.00, 168.51, 166.64, 168.38, 2378300, 167.27,,
2016-04-22, 169.09, 169.76, 167.85, 168.66, 1802300, 167.54,,
2016-04-21, 168.97, 169.70, 168.41, 168.66, 1635000, 167.54,,
2016-04-20, 170.14, 170.45, 168.62, 168.94, 1439700, 167.82,,
2016-04-19, 169.92, 170.77, 169.07, 169.65, 1849100, 168.53,,
2016-04-18, 168.47, 169.87, 168.39, 169.55, 1146600, 168.43,,
2016-04-15, 168.32, 169.00, 168.20, 168.78, 1417000, 167.66,,
2016-04-14, 169.00, 169.00, 167.88, 168.16, 1213400, 167.05,,
2016-04-13, 168.47, 168.90, 167.71, 168.59, 1545900, 167.47,,
2016-04-12, 167.01, 168.40, 166.93, 168.03, 1636500, 166.92,,
2016-04-11, 167.12, 167.96, 166.57, 166.59, 1521100, 165.49,,
2016-04-08, 167.71, 167.99, 166.10, 166.63, 1729300, 165.53,,
2016-04-07, 165.88, 167.23, 165.25, 167.16, 2728300, 166.05,,
2016-04-06, 165.34, 167.08, 164.84, 166.81, 2092200, 165.71,,
2016-04-05, 165.18, 166.55, 164.65, 165.81, 1617400, 164.71,,
2016-04-04, 167.11, 167.49, 165.92, 166.40, 2022800, 165.30,,
2016-04-01, 165.63, 167.74, 164.79, 167.53, 2011600, 166.42,,
2016-03-31, 166.75, 167.50, 166.50, 166.63, 1777200, 165.53,,
2016-03-30, 165.37, 167.22, 165.16, 166.75, 2195300, 165.65,,
2016-03-29, 164.93, 164.99, 163.12, 164.39, 2525000, 163.30,,
2016-03-28, 164.93, 166.65, 164.58, 166.28, 2336700, 165.18,,
2016-03-24, 163.68, 164.54, 163.05, 164.46, 1868800, 163.37,,
2016-03-23, 164.60, 164.99, 163.46, 164.27, 2305000, 163.18,,
2016-03-22, 164.50, 165.50, 164.39, 164.91, 2146300, 163.82,,
2016-03-21, 165.05, 165.31, 164.41, 164.84, 2095100, 163.75,,
2016-03-18, 164.15, 165.33, 163.90, 165.33, 5853000, 164.24,,
2016-03-17, 163.16, 164.36, 162.84, 163.75, 2790000, 162.67,,
2016-03-16, 161.96, 163.30, 161.52, 162.89, 1927700, 161.81,,
2016-03-15, 160.16, 162.50, 159.35, 162.41, 1827900, 161.34,,
2016-03-14, 161.61, 162.77, 161.00, 161.81, 1747300, 160.74,,
2016-03-11, 161.14, 162.05, 160.65, 161.88, 1697200, 160.81,,
2016-03-10, 160.77, 160.80, 158.28, 159.89, 1875700, 158.83,,
2016-03-09, 160.50, 160.78, 159.52, 160.09, 1883000, 159.03,,
2016-03-08, 159.40, 160.61, 159.35, 160.20, 2020100, 159.14,,
2016-03-07, 159.98, 160.57, 158.17, 160.57, 2012800, 159.51,,
2016-03-04, 159.46, 160.29, 158.92, 160.07, 1766300, 159.01,,
2016-03-03, 159.41, 159.69, 158.51, 159.38, 1926000, 158.33,,
2016-03-02, 158.88, 159.88, 158.54, 159.41, 1807200, 158.36,,
2016-03-01, 158.75, 159.70, 157.61, 159.59, 2204100, 158.53,,
2016-02-29, 158.01, 159.12, 156.82, 156.87, 1993200, 155.83,,
2016-02-26, 159.15, 159.50, 158.08, 158.27, 1843700, 157.22,,
2016-02-25, 157.54, 159.00, 157.01, 158.99, 1718100, 157.94,,
2016-02-24, 154.84, 157.62, 153.64, 157.22, 1937800, 156.18,,
2016-02-23, 157.63, 157.69, 155.17, 156.17, 1922800, 155.14,,
2016-02-22, 156.45, 158.48, 156.45, 157.70, 2207600, 156.66,,
2016-02-19, 157.00, 157.09, 155.87, 156.45, 2121300, 155.42,,
2016-02-18, 156.35, 156.97, 155.97, 156.78, 2010200, 155.74,,
2016-02-17, 156.00, 157.13, 155.60, 156.62, 2156100, 155.58,,
2016-02-16, 155.00, 155.90, 154.26, 155.53, 2140600, 154.50,,
2016-02-12, 150.67, 154.07, 150.67, 153.96, 2292200, 152.94,,
2016-02-11, 149.91, 152.00, 149.00, 150.67, 3182200, 149.67,,
2016-02-10, 154.43, 155.49, 152.12, 152.45, 2911900, 151.44, 1.11, 
2016-02-09, 152.95, 155.76, 152.45, 154.74, 2968400, 152.61,,
2016-02-08, 151.63, 154.43, 151.01, 153.90, 2505400, 151.79,,
2016-02-05, 153.20, 153.88, 151.82, 153.47, 3368500, 151.36,,
2016-02-04, 152.42, 154.38, 151.78, 153.44, 3458400, 151.33,,
2016-02-03, 149.36, 152.85, 148.96, 152.52, 5766800, 150.42,,
2016-02-02, 147.59, 148.28, 146.05, 147.87, 3581800, 145.84,,
2016-02-01, 149.33, 149.79, 148.10, 148.73, 2701500, 146.69,,
2016-01-29, 148.24, 151.00, 148.00, 151.00, 3993200, 148.93,,
2016-01-28, 146.16, 147.84, 145.22, 147.32, 3067400, 145.30,,
2016-01-27, 144.95, 147.97, 144.05, 145.55, 3596400, 143.55,,
2016-01-26, 141.79, 145.02, 140.33, 144.78, 5129100, 142.79,,
2016-01-25, 138.96, 139.37, 137.53, 137.57, 2805500, 135.68,,
2016-01-22, 140.14, 140.43, 138.08, 139.52, 2979100, 137.60,,
2016-01-21, 136.96, 138.67, 136.15, 137.76, 3355200, 135.87,,
2016-01-20, 136.95, 137.75, 134.64, 136.96, 4136300, 135.08,,
2016-01-19, 140.10, 140.80, 137.41, 138.39, 3399800, 136.49,,
2016-01-15, 138.30, 140.10, 137.21, 138.69, 4683500, 136.78,,
2016-01-14, 139.74, 142.44, 138.86, 141.18, 3720400, 139.24,,
2016-01-13, 140.89, 142.19, 138.54, 138.72, 2598300, 136.81,,
2016-01-12, 141.36, 142.15, 139.13, 140.86, 2363500, 138.92,,
2016-01-11, 140.97, 141.43, 139.41, 140.46, 2775500, 138.53,,
2016-01-08, 141.36, 142.50, 140.22, 140.49, 2664000, 138.56,,
2016-01-07, 142.52, 143.13, 140.63, 140.97, 3553500, 139.03,,
2016-01-06, 145.59, 145.76, 143.42, 144.49, 2997100, 142.50,,
2016-01-05, 146.82, 147.50, 145.61, 147.46, 2688100, 145.43,,
2016-01-04, 148.05, 148.32, 145.40, 146.82, 3277200, 144.80,,
2015-12-31, 151.73, 152.12, 150.63, 150.64, 1607100, 148.57,,
2015-12-30, 152.79, 153.70, 151.73, 151.91, 1553100, 149.82,,
2015-12-29, 152.20, 153.26, 152.00, 152.89, 1824700, 150.79,,
2015-12-28, 151.13, 151.77, 150.27, 151.22, 1275200, 149.14,,
2015-12-24, 150.82, 151.80, 150.58, 151.19, 848400, 149.11,,
2015-12-23, 149.69, 151.58, 149.52, 151.16, 2215300, 149.08,,
2015-12-22, 148.12, 149.49, 147.28, 148.97, 2528700, 146.92,,
2015-12-21, 147.58, 148.33, 146.69, 147.48, 2284400, 145.45,,
2015-12-18, 148.21, 148.60, 146.76, 146.92, 5736400, 144.90,,
2015-12-17, 150.15, 150.86, 148.83, 148.85, 3053900, 146.80,,
2015-12-16, 148.15, 150.54, 147.74, 149.95, 4774100, 147.89,,
2015-12-15, 151.99, 153.02, 147.08, 148.13, 8625300, 146.09,,
2015-12-14, 155.29, 157.77, 154.34, 157.63, 3462200, 155.46,,
2015-12-11, 155.55, 156.40, 154.42, 154.83, 2523200, 152.70,,
2015-12-10, 155.73, 158.69, 155.59, 157.52, 2551200, 155.36,,
2015-12-09, 156.17, 158.24, 154.94, 156.05, 2660800, 153.91,,
2015-12-08, 156.44, 157.86, 155.68, 156.79, 2350400, 154.64,,
2015-12-07, 157.53, 158.00, 156.81, 157.75, 2142800, 155.58,,
2015-12-04, 154.79, 158.39, 154.57, 158.22, 2175800, 156.05,,
2015-12-03, 156.56, 156.90, 153.71, 154.38, 2609500, 152.26,,
2015-12-02, 156.88, 157.25, 155.51, 155.70, 2034700, 153.56,,
2015-12-01, 156.41, 157.67, 156.17, 156.90, 2259000, 154.74,,
2015-11-30, 158.10, 158.47, 156.57, 156.58, 2934200, 154.43,,
2015-11-27, 157.51, 158.49, 156.94, 157.99, 876100, 155.82,,
2015-11-25, 158.06, 158.47, 157.63, 157.63, 1184100, 155.46,,
2015-11-24, 157.37, 158.34, 156.89, 157.75, 2100600, 155.58,,
2015-11-23, 158.90, 159.77, 158.16, 158.65, 1430400, 156.47,,
2015-11-20, 158.68, 159.84, 158.34, 158.95, 1891100, 156.77,,
2015-11-19, 157.63, 158.51, 156.71, 158.38, 1518200, 156.20,,
2015-11-18, 156.18, 157.50, 156.08, 157.39, 2226900, 155.23, 1.025, 
2015-11-17, 158.36, 158.53, 156.52, 157.03, 2393000, 153.86,,
2015-11-16, 155.61, 158.26, 155.61, 158.21, 2395000, 155.02,,
2015-11-13, 156.00, 156.92, 155.60, 155.65, 2434500, 152.51,,
2015-11-12, 157.78, 158.29, 156.16, 156.30, 2305600, 153.15,,
2015-11-11, 157.86, 159.49, 157.54, 159.05, 2518900, 155.84,,
2015-11-10, 157.23, 157.64, 156.43, 157.59, 1962900, 154.41,,
2015-11-09, 158.67, 158.67, 156.75, 157.47, 2421000, 154.29,,
2015-11-06, 158.02, 159.26, 157.73, 159.26, 1860000, 156.05,,
2015-11-05, 159.38, 159.58, 158.27, 158.99, 2023900, 155.78,,
2015-11-04, 159.00, 159.48, 158.61, 158.91, 2254000, 155.70,,
2015-11-03, 159.48, 159.80, 158.67, 158.75, 2972800, 155.55,,
2015-11-02, 157.51, 160.09, 157.34, 159.92, 2701800, 156.69,,
2015-10-30, 157.80, 158.68, 157.21, 157.21, 2672100, 154.04,,
2015-10-29, 157.75, 157.91, 156.88, 157.61, 1484600, 154.43,,
2015-10-28, 156.49, 158.33, 156.20, 158.08, 2724700, 154.89,,
2015-10-27, 156.00, 157.00, 155.08, 156.73, 1970100, 153.57,,
2015-10-26, 156.06, 156.76, 155.64, 156.54, 2136100, 153.38,,
2015-10-23, 156.54, 157.19, 154.50, 155.79, 2997400, 152.65,,
2015-10-22, 151.34, 157.04, 150.65, 156.00, 5111900, 152.85,,
2015-10-21, 149.50, 151.39, 148.90, 149.82, 3009900, 146.80,,
2015-10-20, 147.45, 149.67, 147.13, 149.11, 2409300, 146.10,,
2015-10-19, 147.97, 148.42, 147.23, 148.00, 2004200, 145.01,,
2015-10-16, 149.77, 149.78, 147.48, 148.70, 2490300, 145.70,,
2015-10-15, 149.64, 149.88, 148.02, 149.19, 2588500, 146.18,,
2015-10-14, 149.00, 149.66, 148.18, 148.32, 2260300, 145.33,,
2015-10-13, 148.91, 150.00, 148.73, 149.11, 2027600, 146.10,,
2015-10-12, 150.26, 150.56, 149.54, 150.06, 1429300, 147.03,,
2015-10-09, 149.56, 150.65, 149.30, 149.90, 2294000, 146.88,,
2015-10-08, 146.65, 149.56, 146.59, 149.48, 2008800, 146.46,,
2015-10-07, 146.74, 148.54, 146.13, 147.54, 1954000, 144.56,,
2015-10-06, 145.99, 146.64, 145.40, 145.79, 2256800, 142.85,,
2015-10-05, 144.30, 146.60, 143.63, 146.32, 2987200, 143.37,,
2015-10-02, 139.08, 143.30, 138.57, 143.20, 3064400, 140.31,,
2015-10-01, 142.21, 142.50, 139.58, 140.80, 2486300, 137.96,,
2015-09-30, 142.52, 143.23, 140.50, 141.77, 3619300, 138.91,,
2015-09-29, 138.62, 142.16, 138.43, 141.55, 4946000, 138.69,,
2015-09-28, 138.30, 139.70, 138.30, 138.38, 3468900, 135.59,,
2015-09-25, 139.62, 140.12, 138.57, 139.56, 3767200, 136.74,,
2015-09-24, 136.63, 138.03, 135.39, 137.58, 2690300, 134.80,,
2015-09-23, 138.53, 138.90, 136.86, 137.66, 2684500, 134.88,,
2015-09-22, 138.27, 138.51, 137.25, 138.02, 2775300, 135.24,,
2015-09-21, 140.50, 141.08, 139.35, 140.04, 2492600, 137.21,,
2015-09-18, 141.17, 141.30, 139.21, 139.62, 6526000, 136.80,,
2015-09-17, 143.81, 145.55, 142.52, 142.95, 2855100, 140.07,,
2015-09-16, 143.51, 144.46, 143.21, 144.20, 2060300, 141.29,,
2015-09-15, 141.56, 143.84, 141.04, 143.60, 2690800, 140.70,,
2015-09-14, 141.52, 141.58, 140.03, 140.81, 2277200, 137.97,,
2015-09-11, 140.61, 141.33, 139.77, 141.26, 2505200, 138.41,,
2015-09-10, 141.00, 141.91, 140.15, 140.78, 2031200, 137.94,,
2015-09-09, 144.86, 145.35, 140.57, 140.86, 2642800, 138.02,,
2015-09-08, 142.05, 143.55, 141.52, 143.43, 2432900, 140.54,,
2015-09-04, 139.94, 140.67, 139.16, 139.84, 3195800, 137.02,,
2015-09-03, 141.94, 142.90, 141.31, 141.74, 2606200, 138.88,,
2015-09-02, 140.54, 141.24, 139.24, 141.24, 3312700, 138.39,,
2015-09-01, 139.48, 140.49, 137.94, 138.50, 3671400, 135.71,,
2015-08-31, 143.00, 143.83, 142.02, 142.14, 2514900, 139.27,,
2015-08-28, 143.02, 144.32, 142.80, 144.21, 2664100, 141.30,,
2015-08-27, 143.75, 144.95, 141.33, 143.90, 4104600, 141.00,,
2015-08-26, 140.00, 142.79, 138.53, 142.72, 4562200, 139.84,,
2015-08-25, 141.86, 142.06, 137.39, 137.64, 5435900, 134.86,,
2015-08-24, 137.12, 142.09, 134.00, 138.58, 7359500, 135.78,,
2015-08-21, 143.52, 145.32, 141.92, 142.09, 5442000, 139.22,,
2015-08-20, 144.51, 144.87, 143.34, 143.35, 3281700, 140.46,,
2015-08-19, 146.20, 147.55, 145.28, 145.87, 2525700, 142.93, 1.025, 
2015-08-18, 148.63, 148.92, 147.88, 148.31, 1705500, 144.31,,
2015-08-17, 147.43, 149.31, 146.36, 149.24, 1648900, 145.22,,
2015-08-14, 147.66, 148.51, 147.32, 148.28, 1401900, 144.28,,
2015-08-13, 148.00, 148.56, 147.08, 147.40, 1793100, 143.43,,
2015-08-12, 147.24, 148.71, 146.07, 148.52, 2036700, 144.52,,
2015-08-11, 150.00, 150.00, 148.26, 148.48, 1810800, 144.48,,
2015-08-10, 150.00, 151.40, 149.89, 151.24, 1571800, 147.16,,
2015-08-07, 148.48, 150.00, 148.16, 148.89, 1668700, 144.88,,
2015-08-06, 150.89, 151.22, 148.90, 149.26, 1764800, 145.24,,
2015-08-05, 151.85, 153.24, 150.92, 151.01, 1765600, 146.94,,
2015-08-04, 150.93, 151.54, 150.11, 150.40, 1811900, 146.35,,
2015-08-03, 150.79, 151.78, 148.94, 150.12, 2355100, 146.07,,
2015-07-31, 152.53, 152.81, 151.03, 151.34, 1619600, 147.26,,
2015-07-30, 151.00, 151.73, 150.33, 151.57, 2119100, 147.49,,
2015-07-29, 151.44, 151.69, 150.71, 151.45, 2176900, 147.37,,
2015-07-28, 148.85, 151.72, 148.32, 151.11, 3277700, 147.04,,
2015-07-27, 148.64, 149.00, 147.70, 148.71, 3117600, 144.70,,
2015-07-24, 148.86, 150.80, 148.70, 149.33, 3433600, 145.31,,
2015-07-23, 151.92, 153.69, 149.02, 149.50, 5176400, 145.47,,
2015-07-22, 155.59, 156.31, 154.44, 155.41, 3067700, 151.22,,
2015-07-21, 156.75, 157.18, 155.34, 155.76, 2743900, 151.56,,
2015-07-20, 156.77, 157.65, 156.27, 157.12, 2349000, 152.89,,
2015-07-17, 156.50, 157.37, 156.43, 156.69, 2429000, 152.47,,
2015-07-16, 157.58, 157.94, 156.69, 157.17, 2023900, 152.93,,
2015-07-15, 156.57, 157.00, 155.90, 156.00, 1786100, 151.80,,
2015-07-14, 156.49, 157.08, 156.28, 156.78, 1811400, 152.55,,
2015-07-13, 156.42, 156.77, 155.65, 156.47, 2107200, 152.25,,
2015-07-10, 154.74, 155.86, 154.50, 154.95, 2061300, 150.77,,
2015-07-09, 154.59, 155.50, 153.75, 153.75, 2069200, 149.61,,
2015-07-08, 154.08, 154.50, 152.70, 152.71, 2613300, 148.59,,
2015-07-07, 155.14, 155.63, 153.16, 155.43, 2865300, 151.24,,
2015-07-06, 153.89, 155.58, 153.83, 155.08, 2172200, 150.90,,
2015-07-02, 156.08, 156.08, 154.90, 155.38, 2022400, 151.19,,
2015-07-01, 156.13, 156.43, 154.66, 155.65, 1726800, 151.46,,
2015-06-30, 155.00, 155.30, 154.07, 154.30, 2561000, 150.14,,
2015-06-29, 155.92, 156.44, 153.92, 153.95, 2475000, 149.80,,
2015-06-26, 156.16, 157.99, 155.93, 157.09, 2625500, 152.86,,
2015-06-25, 157.85, 158.32, 155.92, 155.92, 2564000, 151.72,,
2015-06-24, 159.68, 159.96, 157.54, 157.54, 2862900, 153.29,,
2015-06-23, 160.41, 160.87, 159.51, 159.84, 2286400, 155.53,,
2015-06-22, 159.85, 160.70, 159.45, 159.68, 1447400, 155.38,,
2015-06-19, 159.36, 159.88, 158.94, 158.95, 3287200, 154.67,,
2015-06-18, 157.59, 160.24, 157.39, 159.62, 2528900, 155.32,,
2015-06-17, 156.60, 157.59, 155.75, 156.95, 1839400, 152.72,,
2015-06-16, 155.49, 157.04, 155.37, 156.49, 1729300, 152.27,,
2015-06-15, 157.08, 157.32, 155.39, 155.87, 2353100, 151.67,,
2015-06-12, 159.85, 159.99, 157.88, 158.04, 1910500, 153.78,,
2015-06-11, 159.12, 160.36, 159.00, 159.86, 1854200, 155.55,,
2015-06-10, 156.95, 159.57, 156.95, 159.04, 1758900, 154.75,,
2015-06-09, 156.85, 158.26, 156.60, 156.98, 1810800, 152.75,,
2015-06-08, 156.50, 157.41, 156.30, 156.59, 1608600, 152.37,,
2015-06-05, 157.50, 157.97, 156.97, 157.08, 2314800, 152.85,,
2015-06-04, 159.51, 160.38, 158.09, 158.35, 2237600, 154.08,,
2015-06-03, 159.61, 160.50, 158.98, 160.16, 2074500, 155.84,,
2015-06-02, 158.28, 159.88, 157.95, 159.08, 2481100, 154.79,,
2015-06-01, 159.10, 159.76, 158.57, 158.98, 1906100, 154.70,,
2015-05-29, 160.44, 160.79, 158.74, 159.08, 2880500, 154.79,,
2015-05-28, 160.35, 160.89, 159.61, 160.87, 1578100, 156.53,,
2015-05-27, 159.82, 161.31, 159.53, 161.02, 2625900, 156.68,,
2015-05-26, 160.98, 161.32, 159.04, 159.59, 2471100, 155.29,,
2015-05-22, 161.99, 162.33, 160.66, 160.98, 1822700, 156.64,,
2015-05-21, 161.90, 162.35, 161.80, 162.06, 2400800, 157.69,,
2015-05-20, 162.42, 163.07, 161.84, 161.90, 1978100, 157.54, 1.025, 
2015-05-19, 163.07, 163.59, 162.55, 163.12, 2075100, 157.73,,
2015-05-18, 163.00, 163.59, 162.31, 162.87, 1747800, 157.48,,
2015-05-15, 163.15, 163.77, 162.65, 163.30, 1923800, 157.90,,
2015-05-14, 162.09, 163.30, 161.80, 163.15, 2462500, 157.76,,
2015-05-13, 160.43, 161.74, 160.36, 161.31, 2587900, 155.98,,
2015-05-12, 158.71, 160.40, 158.01, 160.07, 1864800, 154.78,,
2015-05-11, 160.26, 161.00, 159.80, 159.90, 1708700, 154.61,,
2015-05-08, 160.25, 161.40, 160.06, 160.60, 2025500, 155.29,,
2015-05-07, 157.23, 159.20, 157.23, 158.61, 2112900, 153.37,,
2015-05-06, 157.92, 159.08, 156.55, 157.64, 2203100, 152.43,,
2015-05-05, 158.86, 159.45, 157.41, 157.91, 1947700, 152.69,,
2015-05-04, 158.40, 159.85, 157.88, 159.02, 2240300, 153.76,,
2015-05-01, 156.79, 158.09, 156.79, 157.68, 2160100, 152.47,,
2015-04-30, 156.82, 157.92, 156.01, 156.39, 3510200, 151.22,,
2015-04-29, 157.42, 157.93, 156.18, 156.97, 3078600, 151.78,,
2015-04-28, 157.69, 158.36, 156.18, 158.33, 3387900, 153.09,,
2015-04-27, 159.48, 160.07, 157.81, 157.98, 3448800, 152.76,,
2015-04-24, 159.81, 159.81, 157.85, 158.99, 3043500, 153.73,,
2015-04-23, 159.54, 161.45, 158.61, 159.66, 5704500, 154.38,,
2015-04-22, 163.81, 164.89, 162.57, 164.67, 2228800, 159.23,,
2015-04-21, 165.65, 165.70, 163.62, 164.00, 1970500, 158.58,,
2015-04-20, 163.00, 165.39, 162.73, 164.51, 2394200, 159.07,,
2015-04-17, 164.53, 164.54, 161.13, 161.71, 3063500, 156.36,,
2015-04-16, 165.73, 166.65, 165.10, 165.89, 1662800, 160.40,,
2015-04-15, 166.72, 167.34, 165.86, 166.44, 1995800, 160.94,,
2015-04-14, 165.32, 166.48, 164.17, 165.99, 1914300, 160.50,,
2015-04-13, 166.76, 167.36, 165.60, 165.84, 1860400, 160.36,,
2015-04-10, 167.50, 167.70, 166.22, 167.07, 1501900, 161.55,,
2015-04-09, 166.25, 167.18, 165.08, 166.79, 1680100, 161.28,,
2015-04-08, 166.21, 167.22, 165.21, 166.27, 1754400, 160.77,,
2015-04-07, 165.40, 167.57, 165.28, 166.21, 2479500, 160.71,,
2015-04-06, 161.66, 165.99, 161.40, 165.48, 2560300, 160.01,,
2015-04-02, 163.38, 163.97, 162.12, 162.80, 1852600, 157.42,,
2015-04-01, 164.29, 164.54, 161.90, 162.52, 2148100, 157.15,,
2015-03-31, 165.41, 166.00, 164.62, 164.95, 2081300, 159.50,,
2015-03-30, 164.20, 166.77, 164.20, 166.05, 1684000, 160.56,,
2015-03-27, 162.36, 163.90, 162.02, 163.50, 1722600, 158.09,,
2015-03-26, 162.00, 163.37, 161.21, 162.59, 2050700, 157.21,,
2015-03-25, 166.24, 166.52, 162.66, 162.70, 2540900, 157.32,,
2015-03-24, 165.58, 167.65, 165.53, 166.32, 2091000, 160.82,,
2015-03-23, 166.83, 166.91, 165.83, 166.13, 2157300, 160.64,,
2015-03-20, 166.09, 167.13, 165.39, 166.49, 4371800, 160.99,,
2015-03-19, 166.16, 166.21, 164.85, 165.66, 1953500, 160.18,,
2015-03-18, 163.16, 166.95, 162.05, 166.47, 3062400, 160.97,,
2015-03-17, 165.52, 165.53, 163.38, 164.23, 2557900, 158.80,,
2015-03-16, 163.58, 166.27, 163.58, 166.21, 2111200, 160.71,,
2015-03-13, 164.02, 164.39, 161.78, 162.74, 2284700, 157.36,,
2015-03-12, 162.59, 164.52, 162.57, 164.47, 1715000, 159.03,,
2015-03-11, 162.70, 163.22, 161.66, 161.73, 1894300, 156.38,,
2015-03-10, 164.81, 164.86, 162.25, 162.26, 2564600, 156.89,,
2015-03-09, 164.72, 166.78, 164.51, 166.37, 1608100, 160.87,,
2015-03-06, 166.50, 166.77, 164.01, 164.36, 2114400, 158.93,,
2015-03-05, 167.21, 167.70, 166.69, 167.57, 1547200, 162.03,,
2015-03-04, 168.26, 168.26, 166.46, 167.16, 1575700, 161.63,,
2015-03-03, 169.57, 169.60, 167.36, 168.27, 2232400, 162.71,,
2015-03-02, 168.16, 170.50, 168.12, 170.50, 2223100, 164.86,,
2015-02-27, 169.66, 169.75, 168.56, 168.65, 1946000, 163.07,,
2015-02-26, 168.85, 169.98, 168.64, 169.61, 1789400, 164.00,,
2015-02-25, 168.97, 169.66, 168.62, 168.89, 2019100, 163.31,,
2015-02-24, 168.27, 169.25, 168.07, 169.12, 1770300, 163.53,,
2015-02-23, 168.14, 168.87, 167.70, 168.81, 1836000, 163.23,,
2015-02-20, 166.74, 168.27, 165.13, 168.12, 2416600, 162.56,,
2015-02-19, 167.40, 167.55, 166.58, 167.09, 1648800, 161.57,,
2015-02-18, 166.92, 167.51, 166.01, 167.40, 1552000, 161.87,,
2015-02-17, 165.94, 166.92, 165.09, 166.92, 2100900, 161.40,,
2015-02-13, 165.90, 166.62, 165.33, 165.94, 1792000, 160.45,,
2015-02-12, 164.93, 165.95, 164.85, 165.91, 1615700, 160.42,,
2015-02-11, 164.52, 164.97, 163.47, 164.48, 1695100, 159.04, 1.025, 
2015-02-10, 165.40, 166.14, 164.60, 165.82, 1885100, 159.35,,
2015-02-09, 164.38, 165.54, 163.84, 164.84, 2073000, 158.40,,
2015-02-06, 166.23, 167.68, 165.56, 166.07, 1789000, 159.59,,
2015-02-05, 165.31, 166.59, 164.75, 166.55, 2050500, 160.05,,
2015-02-04, 165.78, 165.83, 164.24, 164.81, 2363600, 158.38,,
2015-02-03, 165.17, 166.19, 164.71, 165.94, 2604800, 159.46,,
2015-02-02, 162.12, 164.62, 160.89, 164.42, 2379700, 158.00,,
2015-01-30, 164.75, 165.22, 162.30, 162.30, 3561900, 155.96,,
2015-01-29, 164.07, 166.16, 162.88, 166.13, 2674600, 159.64,,
2015-01-28, 164.61, 166.57, 163.76, 163.94, 3574600, 157.54,,
2015-01-27, 162.31, 165.14, 160.94, 163.63, 4190700, 157.24,,
2015-01-26, 163.62, 164.28, 161.80, 164.24, 3556300, 157.83,,
2015-01-23, 165.75, 165.98, 163.91, 164.02, 2245600, 157.62,,
2015-01-22, 163.26, 165.99, 162.13, 165.89, 2225800, 159.41,,
2015-01-21, 161.66, 163.37, 161.02, 162.54, 1597700, 156.19,,
2015-01-20, 162.72, 163.40, 160.06, 161.94, 2091800, 155.62,,
2015-01-16, 159.86, 162.18, 159.09, 162.00, 2349700, 155.68,,
2015-01-15, 159.84, 161.44, 159.37, 159.66, 1876800, 153.43,,
2015-01-14, 159.04, 160.53, 158.50, 159.84, 1983500, 153.60,,
2015-01-13, 162.23, 164.38, 159.45, 160.62, 2703000, 154.35,,
2015-01-12, 162.39, 162.39, 160.02, 160.74, 2149200, 154.46,,
2015-01-09, 163.85, 164.00, 161.27, 161.62, 2373800, 155.31,,
2015-01-08, 160.65, 163.69, 160.52, 163.63, 3142900, 157.24,,
2015-01-07, 159.90, 160.28, 158.94, 159.80, 3081300, 153.56,,
2015-01-06, 160.82, 161.37, 157.74, 158.65, 3532000, 152.46,,
2015-01-05, 163.00, 163.64, 160.08, 160.36, 3692900, 154.10,,
2015-01-02, 164.71, 165.08, 162.73, 164.06, 2116400, 157.65,,
2014-12-31, 166.00, 167.17, 164.20, 164.32, 1623700, 157.90,,
2014-12-30, 166.55, 166.74, 165.28, 165.84, 1180700, 159.37,,
2014-12-29, 166.30, 167.12, 165.81, 166.71, 1215700, 160.20,,
2014-12-26, 167.34, 167.81, 166.15, 166.26, 1607400, 159.77,,
2014-12-24, 166.17, 167.61, 166.17, 166.96, 981600, 160.44,,
2014-12-23, 168.02, 168.16, 166.87, 166.87, 2190200, 160.36,,
2014-12-22, 166.22, 167.31, 166.14, 167.27, 2081600, 160.74,,
2014-12-19, 164.78, 166.09, 164.36, 165.48, 4891300, 159.02,,
2014-12-18, 162.40, 165.30, 162.00, 165.30, 3359800, 158.85,,
2014-12-17, 159.29, 160.89, 157.78, 160.60, 3942600, 154.33,,
2014-12-16, 157.26, 161.44, 157.08, 159.05, 3380800, 152.84,,
2014-12-15, 158.12, 158.44, 155.59, 156.85, 2609300, 150.73,,
2014-12-12, 158.56, 158.99, 157.12, 157.12, 2820600, 150.99,,
2014-12-11, 159.18, 160.22, 158.42, 159.15, 2437300, 152.94,,
2014-12-10, 160.71, 160.81, 157.70, 158.24, 3243700, 152.06,,
2014-12-09, 159.89, 161.10, 159.11, 160.83, 2043100, 154.55,,
2014-12-08, 162.10, 162.80, 160.10, 160.93, 1898300, 154.65,,
2014-12-05, 162.40, 162.90, 161.88, 162.27, 1722600, 155.93,,
